Neo Reference ID,Absolute Magnitude,Est Dia in KM(min),Est Dia in KM(max),Relative Velocity km per sec,Miss Dist.(Astronomical),Orbit ID,Orbit Determination Date,Orbit Uncertainity,Minimum Orbit Intersection,Inclination,Perihelion Distance,Aphelion Dist
3457389,22.7,0.0766575574,0.1714115092,12.7538349167,0.0825231745,9,1491469248.0,8,0.0747455,18.17378521150715,0.9014114216507572,2.237300191836155
3596137,18.7,0.4836764882,1.0815335068,12.1139167386,0.2640393323,69,1506495060.0,0,0.146506,23.8352389385606,0.9906544241764376,1.756603918836163
2015817,18.5,0.5303407233,1.1858779086,6.3150027298,0.2943184729,67,1506495088.0,0,0.248648,13.87273171420545,1.168187956045972,1.481193088516559
3753370,23.6,0.0506471459,0.1132504611,21.5361524722,0.4470490629,16,1491467153.0,7,0.073353,10.17863052753389,0.928546552425352,1.835060119963374
3773653,22.204,0.0963285397,0.2153971629,12.0441774246,0.1106837011,7,1495433956.0,3,0.108564,17.90074249259128,0.6218550172647479,1.200453694914384
3664084,18.8,0.4619074603,1.0328564805,20.0835194084,0.3949601354,88,1491468124.0,3,0.264371,25.51210678064689,0.9826139147366711,3.52719793282535
3402198,24.6,0.0319561887,0.0714562102,10.5759034323,0.1679506623,10,1491469468.0,7,0.0473935,10.68910521047219,0.7282418101705772,1.208849877157119
3751527,25.8,0.0183888672,0.0411187571,6.3276608629,0.0113926565,10,1491467197.0,7,0.0113279,7.606654527281582,1.011206715130893,1.993350103306781
3407479,18.5,0.5303407233,1.1858779086,25.5158653159,0.451865147,33,1491469435.0,0,0.0711103,44.6769903421678,0.7648464285253531,3.023437878891082
3691155,26.3,0.0146067964,0.0326617897,6.8409883335,0.137115464,8,1491467903.0,3,0.0157549,10.88622249596574,0.841870531325882,1.072385980250233
3293790,25.6,0.0201629919,0.0450858206,12.9405803843,0.043114334,10,1491469816.0,5,0.0193647,25.6315256144214,0.6348491040325931,1.019988718367607
3709081,20.8,0.1838886721,0.411187571,32.5597472454,0.4831550012,9,1491467761.0,5,0.136835,12.91980815672165,0.3563343023621769,1.301200874036819
3759295,28.2,0.0060891262,0.0136157002,3.2251498826,0.0064688915,2,1491467038.0,6,0.00645071,5.360248787502739,0.9964342678688584,1.153834616727024
3427734,18.902,0.4407121022,0.9854622189,5.8005093069,0.3568043031,55,1506144276.0,0,0.289785,9.957896612193196,1.280986541992173,4.199400876751972
3289744,22.3,0.0921626549,0.2060819612,5.7887378414,0.4996391873,14,1491469834.0,5,0.0492711,6.760157257389329,0.9840993135843734,1.939196234357693
3092245,24.522,0.0331249306,0.0740695965,11.8061253803,0.3031858353,11,1491470233.0,7,0.0441079,10.77225156122402,0.8258222141817229,1.033270208591621
3638380,21.3,0.1460679643,0.3266178974,21.1036025057,0.473907234,17,1491468352.0,0,0.00234208,3.064725269799423,0.4816257510083887,1.892588353479408
3741151,28.5,0.0053034072,0.0118587791,8.2978771291,0.3085918063,4,1491467325.0,6,0.000101844,5.778161233838581,0.6076217432600644,1.093064068034711
3708362,20.7,0.1925550782,0.4305662442,32.7351689828,0.450477445,49,1505456542.0,0,0.0247463,4.171720815829707,0.4341545055473321,1.578037801770605
2337084,19.6,0.3195618867,0.7145621017,4.6616619225,0.3810927931,62,1491470603.0,0,0.213643,11.67657077669496,1.208536136093162,1.474206170785177
3092487,21.613,0.1264605239,0.2827743279,8.2313080649,0.4450808013,10,1491470151.0,9,0.153083,19.40548057721386,0.9241172307516832,3.257118922220019
3729283,21.1,0.160160338,0.358129403,11.2414632967,0.2166050521,29,1491467491.0,4,0.13715,21.1272962069609,0.9622961089509025,1.957295913476703
3661493,21.3,0.1460679643,0.3266178974,21.2347626229,0.4381600742,20,1506408610.0,0,0.0220841,6.88479271209259,0.5373838606176795,3.878337654380062
3014792,20.9,0.1756123185,0.3926810818,6.8259844757,0.4298779572,29,1505888283.0,0,0.112016,15.6285748814065,1.028321134926564,1.423867182611785
3656932,23.8,0.046190746,0.1032856481,9.7516168746,0.1360858549,8,1491468165.0,9,0.135876,16.17131360671912,1.115694580579745,2.960189817255647
3336867,22.6,0.0802703167,0.1794898848,7.9055902618,0.2582561131,19,1491469709.0,5,0.0629166,14.42883020903167,1.021360141132834,1.206353290462905
3707693,24.4,0.0350392641,0.0783501764,13.6387723334,0.060540304,7,1491467768.0,7,0.0355621,15.23873015889957,0.6533316296410336,1.591070500413589
3619342,19.1,0.4023045798,0.8995803882,14.813010507,0.2912168265,51,1491468470.0,0,0.0325033,7.788701810418792,1.021858869990128,2.994770880519042
2152563,19.8,0.2914439045,0.6516883822,10.8507396964,0.3399863486,60,1504851487.0,0,0.0628025,7.253969612774739,0.6612590671799468,1.154836022246507
3297628,22.6,0.0802703167,0.1794898848,13.6661399066,0.0699496634,8,1491469797.0,8,0.0663006,24.62010895646877,0.4247120771058949,1.057815484591729
3479011,20.4,0.2210828104,0.4943561926,10.4281372626,0.3096172608,55,1491469135.0,1,0.0306929,9.834744247511509,0.6905761211784882,1.020133181792134
3638576,26.8,0.0116025908,0.0259441818,9.5016818088,0.0123321325,6,1491468345.0,8,0.00626119,1.798899133019964,0.9067504912843632,2.065496543080176
3781446,22.82,0.0725362295,0.1621959399,5.6774054933,0.1031383954,2,1506234184.0,6,0.0469344,2.167930001141106,1.020807146313762,1.756461913609648
3532366,23.6,0.0506471459,0.1132504611,11.1359490933,0.2879603669,9,1491469033.0,6,0.095708,18.2613376050451,0.8612604711461859,1.123877023357676
2089136,20.2,0.2424124811,0.5420507863,4.0998806095,0.0284988633,156,1491470901.0,0,0.0288979,1.905224206534743,1.013178591252901,1.69900013253047
3172328,21.7,0.1214940408,0.2716689341,3.6988201269,0.4841221724,9,1491469997.0,4,0.0903339,4.265543103243991,1.05413344387454,2.445638818113672
3698547,26.4,0.0139493823,0.0311917671,9.7135021298,0.0955802871,6,1491468047.0,9,0.0917465,16.33426213569988,0.978631102059536,1.52855323501501
3562321,20.5,0.2111324448,0.4721064988,15.9133762154,0.1351211994,24,1495273648.0,1,0.117551,20.13021458154914,0.424378214626492,1.368299666488557
3744802,26.5,0.0133215567,0.0297879063,7.9125493789,0.4422570888,7,1491467285.0,6,0.0151862,12.92118194712537,0.965047513648437,1.416032011500762
3656923,27.3,0.0092162655,0.0206081961,14.5095603903,0.312052321,9,1491468167.0,7,0.0109704,13.44277210875324,0.9111012527271009,1.475177989997315
2329915,17.1,1.0105434154,2.2596437711,23.7992657829,0.3311088144,35,1491470614.0,2,0.0680902,41.38610419549639,0.2041818385470802,1.766474565308617
3381449,19.1,0.4023045798,0.8995803882,19.0526294295,0.4388776361,38,1492690925.0,0,0.0140154,5.884573501170586,0.4265423877715376,3.854121068620406
3753921,22.5,0.0840533402,0.1879489824,7.8357718894,0.1465734747,16,1491825542.0,5,0.114128,2.450473696048789,1.123700918124463,4.58167195293119
3577448,23.3,0.058150704,0.130028927,0.9765405792,0.2356230841,11,1491468773.0,6,0.232971,2.261229784459431,1.233094221472353,2.317573261853948
3249865,22.3,0.0921626549,0.2060819612,18.1336082836,0.3886717418,13,1491469947.0,7,0.0322434,8.355333053671343,1.032040782771188,3.216415144118613
3172322,24.5,0.0334622374,0.0748238376,6.2967301641,0.2476804701,11,1491469997.0,7,0.0215237,3.606078312084671,0.6880946996778763,1.080162121976757
2477719,25.2,0.0242412481,0.0542050786,4.9894426164,0.0902260297,30,1491470338.0,0,0.0885372,0.826860437871567,1.085722032050494,3.071980307765002
3147555,21.4,0.1394938229,0.3119176705,19.3288245002,0.2462718906,30,1491470063.0,2,0.00821447,4.420352694024873,0.8137844389224318,2.442685985483577
3726791,21.9,0.1108038821,0.2477650126,7.6602907257,0.4660220136,42,1491467532.0,3,0.0118873,5.350606603447778,0.8931447260792097,1.542247776378136
3615558,24.9,0.0278326768,0.0622357573,12.9097698154,0.0158388518,4,1491468496.0,8,0.0156089,17.63768171443333,0.8802441821507495,1.751696369939161
3647009,27.4,0.0088014652,0.0196806745,7.3391408326,0.071064889,7,1491468299.0,7,0.00184403,7.430785914533306,0.894825363440914,1.404419605527393
2163364,18.8,0.4619074603,1.0328564805,22.2181484799,0.4333559758,97,1491470775.0,0,0.0264909,4.188515649583878,0.8616463965875669,1.869690556517951
3164418,20.7,0.1925550782,0.4305662442,32.1942141852,0.1009439795,19,1491470014.0,1,0.0179694,3.760353715304387,0.1889123691567809,2.150322780860222
3763937,27.0,0.0105816886,0.023661375,16.2634763418,0.1709832767,6,1499900261.0,4,0.00601808,2.745296712631236,0.8392306680016989,2.366470092305835
2163015,21.9,0.1108038821,0.2477650126,7.0882262361,0.4839202228,16,1491470780.0,0,0.0636065,10.61872375043223,0.8951505614055516,1.938895670096877
3766334,23.0,0.0667659413,0.1492931834,12.1994444643,0.3438678419,5,1491466871.0,6,0.0896811,13.21059097460447,1.000383336812745,1.904900836148423
2369984,18.8,0.4619074603,1.0328564805,19.2605315782,0.4244368354,74,1491470552.0,0,0.209541,17.63552586668034,0.743319748096851,1.343914126698711
3752517,20.8,0.1838886721,0.411187571,18.3253629689,0.257380724,12,1491467179.0,5,0.256543,21.55770057328936,0.6667362182611465,1.8970615538102
3600356,23.4,0.0555334912,0.1241766613,14.5697912517,0.3881681135,37,1506322255.0,0,0.00213431,0.9135674540559208,0.9933846448525556,1.310157261464486
3249141,21.4,0.1394938229,0.3119176705,7.1169308225,0.0425178017,25,1491469952.0,0,0.0232584,2.577362651119874,0.9331424360783972,1.903360286297378
3709959,22.3,0.0921626549,0.2060819612,10.4262104414,0.3698740049,17,1491467747.0,3,0.137791,10.74696986412275,0.6650427485952697,1.394060997821098
3297366,21.5,0.1332155667,0.2978790628,12.0329687051,0.2609682826,16,1479968345.0,0,0.124977,18.99724711559362,0.6238278183168318,1.513262590547926
3249864,20.8,0.1838886721,0.411187571,19.0329219955,0.1265835655,28,1491469948.0,1,0.09317,5.495184364091519,0.5414359870346739,3.190006981318994
3773653,22.204,0.0963285397,0.2153971629,10.5242747041,0.3162374066,7,1495433956.0,3,0.108564,17.90074249259128,0.6218550172647479,1.200453694914384
2031345,17.3,0.9216265485,2.0608196123,3.9195855667,0.2495447227,51,1492755680.0,0,0.235406,6.501274245380253,1.227653883031223,2.80480033087191
3763272,22.5,0.0840533402,0.1879489824,24.6791051987,0.3535062719,8,1491466951.0,6,0.103217,24.31093523278074,0.9047347463501932,2.588822415446173
3131064,18.3,0.5815070396,1.30028927,13.7205349129,0.422826498,93,1491470101.0,0,0.29933,26.79932092203626,1.051142724709367,2.796754681361657
3698476,24.8,0.0291443905,0.0651688382,7.5694464392,0.0527066379,5,1491467837.0,8,0.0400544,1.249282452545149,1.017275705225164,3.932232155869342
3404128,23.9,0.04411182,0.0986370281,12.2646591218,0.0241660029,17,1491469455.0,7,0.00665687,4.215487041976729,0.9090232573857588,3.942430223653128
3623579,21.8,0.1160259082,0.2594418179,14.3302685289,0.2179232767,7,1491468443.0,8,0.203005,22.97042073323421,0.9147291986208608,2.421526429028415
3725659,24.5,0.0334622374,0.0748238376,13.2546678023,0.0871951321,15,1491467551.0,6,0.0190277,2.05798822746254,0.7626377837874007,1.615921022642675
3404494,24.2,0.0384197891,0.0859092601,13.2379198073,0.2419532542,8,1491469453.0,7,0.0167652,19.1602708720139,0.6345626884224012,1.006612615033887
3646047,22.0,0.1058168859,0.2366137501,10.2814161444,0.3579481044,21,1491468306.0,3,0.151383,17.61520600873866,0.7518200388216952,1.319181926885173
3609485,25.9,0.0175612318,0.0392681082,14.3448707554,0.018308906,4,1491468530.0,8,0.0142738,8.3371165414182,0.8689361066035503,3.422595500446739
2477762,19.7,0.3051792326,0.6824015094,14.4392730309,0.2906377201,100,1491470338.0,0,0.0645324,11.84115603999604,1.042579905931867,3.078987654289668
3604181,24.0,0.0421264611,0.0941976306,19.4857388905,0.0171270163,9,1491468589.0,8,0.00928003,0.6712888631496288,0.6373436242439261,3.350980824912622
3600242,19.9,0.2783267681,0.6223575734,28.2012658991,0.0507948507,19,1491468642.0,2,0.0298515,53.62974053734999,0.444784135754576,1.390563932602273
3653320,18.5,0.5303407233,1.1858779086,16.1754125014,0.4870358077,28,1491468236.0,3,0.119081,5.72322413446297,1.114703802490807,3.225662394179746
3527904,23.7,0.0483676488,0.1081533507,5.777254453,0.0960334161,17,1491469044.0,0,0.0822659,1.621218615701771,1.09401958561616,3.045410541168568
3764727,28.8,0.0046190746,0.0103285648,8.7934012964,0.0746260929,6,1491466918.0,7,0.0033147,0.6467351461787517,0.6655224312276181,1.081044164760931
2190788,18.3,0.5815070396,1.30028927,26.2922561118,0.1754732103,53,1506063070.0,0,0.162295,20.11251766924048,0.2636029384731111,2.272882571307663
2494710,20.7,0.1925550782,0.4305662442,15.6227433528,0.4392019232,47,1505283617.0,0,0.042475,6.315565367377403,0.5088157411032229,1.21821463556163
3666411,21.8,0.1160259082,0.2594418179,16.6370092214,0.4161469434,9,1491468122.0,7,0.0262721,15.16990873187237,0.9104241129577448,1.384801667022982
2159402,16.1,1.6016033798,3.5812940302,8.8002300304,0.1347085252,111,1491470811.0,0,0.0700687,7.624759538934526,1.010523109417103,3.742240037086785
3714001,23.7,0.0483676488,0.1081533507,10.3543432508,0.2816036666,9,1491467695.0,6,0.00549358,6.24119291994203,0.6713635327261503,1.483656150877703
3758924,20.7,0.1925550782,0.4305662442,5.466562449,0.3684864797,6,1491467052.0,5,0.350148,14.31396093732295,1.272031072398721,1.899585652793788
3735394,23.5,0.0530340723,0.1185877909,15.3045190156,0.0147556264,16,1491467431.0,7,0.0134267,3.885825312253063,0.8129550036953916,3.849203402593886
3313559,23.3,0.058150704,0.130028927,9.9969749045,0.0693767277,10,1491469762.0,8,0.0623768,4.808275955209202,0.9681743133925436,3.692877466822333
2455588,20.5,0.2111324448,0.4721064988,19.9960639754,0.4354041164,42,1491470396.0,0,0.105228,17.46583325380124,0.9385806866173012,1.544362926543033
3076899,20.2,0.2424124811,0.5420507863,17.9313921205,0.2939045192,33,1491470182.0,0,0.149695,35.39366675826666,1.097320645065123,1.259279361043741
3429821,25.1,0.0253837029,0.0567596853,26.770919244,0.4940863476,8,1491469361.0,7,0.0120203,15.97582899586421,0.6349249206558026,1.345091415115662
3715994,25.5,0.0211132445,0.0472106499,11.7836650563,0.2727503945,10,1491467662.0,7,0.0289102,12.50196210229417,0.6575085778915035,1.087216885478348
3733134,26.2,0.0152951935,0.0342010925,13.1058237007,0.1354268947,8,1499149146.0,6,0.00490827,10.10874488776714,0.9401508131770792,2.477598597927946
3725757,25.7,0.0192555078,0.0430566244,5.3994762576,0.273897388,12,1491467551.0,4,0.00399468,1.630523002184004,0.9589855809544297,1.281928656395684
3747993,24.6,0.0319561887,0.0714562102,7.9895857423,0.0622209579,11,1491467239.0,8,0.0578534,10.35789531331657,1.05212613157623,3.020099965470379
3508160,26.8,0.0116025908,0.0259441818,5.8036289872,0.0098715373,8,1491469095.0,7,0.00582113,4.70987185872043,0.992746477058496,2.10103715622675
3545484,24.0,0.0421264611,0.0941976306,4.3332800549,0.0614494328,28,1491469014.0,5,0.0603859,2.538573119144302,1.057879011007012,2.218956222228932
3249704,21.6,0.1272198785,0.2844722965,11.6411741883,0.3638698674,11,1491469948.0,6,0.144426,8.20938289410908,1.157780558787463,3.413909116230569
3182173,17.6,0.8027031673,1.7948988478,17.9164459017,0.3117928051,70,1491469967.0,0,0.16441,28.61438898218909,1.17248640729816,4.600317887524799
3611402,23.9,0.04411182,0.0986370281,24.1318162919,0.4582699183,6,1491468513.0,7,0.0740514,33.43650172310035,0.5947667229420427,1.082929479131422
3647012,22.1,0.1010543415,0.2259643771,8.4910508773,0.2670472486,16,1491468297.0,5,0.198861,6.93976137405172,1.174468750851277,4.157085746341799
3015691,21.1,0.160160338,0.358129403,16.8930596322,0.0425789231,33,1481382087.0,0,0.0369664,23.74588352233252,0.4732829236614975,1.228570225885068
2068216,16.5,1.332155667,2.978790628,12.3140589331,0.0251786042,335,1491470929.0,0,0.0240976,17.99812315250017,0.8887188675258882,1.750334478372185
3691354,25.5,0.0211132445,0.0472106499,4.1730233673,0.0645315927,11,1491467901.0,7,0.0641647,6.066858416594299,0.9971545721317682,1.265808651383194
3671135,19.6,0.3195618867,0.7145621017,10.8088439585,0.3927847844,40,1496557012.0,1,0.272213,17.92775064011703,0.5777997876790363,2.069264572262516
3014114,20.6,0.2016299194,0.4508582062,29.4302812921,0.3768912513,20,1506408570.0,1,0.00776213,23.64366894559662,0.4465725796997594,1.364092903545491
3596264,23.8,0.046190746,0.1032856481,15.9749051896,0.4350176635,10,1491468676.0,5,0.0176518,5.714631467275153,0.9454921558269542,1.197964221410017
3127393,20.3,0.2315021222,0.5176544822,5.2397403195,0.1486608179,25,1491470105.0,1,0.14668,6.394433373596701,1.156929027826561,3.087566889290243
3770330,20.5,0.2111324448,0.4721064988,15.2135383212,0.3641359107,23,1505456577.0,5,0.00624978,9.612285512248572,0.5711205988989694,2.094479354412127
3303320,24.6,0.0319561887,0.0714562102,6.5683162886,0.0894175604,6,1491469792.0,9,0.0870121,4.45529555445567,1.077811027265491,4.016477663013315
3754386,19.8,0.2914439045,0.6516883822,9.8525151299,0.4315256889,45,1491467112.0,3,0.0151958,16.29168889742051,0.9662957322694647,1.565606380415572
3471590,20.6,0.2016299194,0.4508582062,19.7717359213,0.1304235131,36,1491469176.0,1,0.013478,3.838233176049531,0.704348162797678,2.686884352221483
3655761,27.4,0.0088014652,0.0196806745,13.2531647385,0.278973653,5,1491468178.0,6,0.0110091,4.856543021520674,0.7634999531783576,1.050666196600344
3455742,22.5,0.0840533402,0.1879489824,18.4818830308,0.2399133541,8,1491469249.0,8,0.0710415,31.63781138877854,0.8545216724638149,1.074263221882455
2477519,19.3,0.3669061375,0.8204270649,20.9868479851,0.4807602648,51,1506149497.0,0,0.0287566,34.8408230892633,0.943171186520922,1.556562724666972
3363697,23.9,0.04411182,0.0986370281,7.7757189554,0.0640163464,29,1491469641.0,0,0.00422625,0.5128147726831948,0.6852601606980825,1.060096132444256
3724206,19.9,0.2783267681,0.6223575734,9.3299366132,0.3578256376,56,1491467565.0,3,0.0803779,15.33470548400944,1.071809126923358,1.569798089326885
2066391,16.5,1.332155667,2.978790628,22.885558789,0.3243815501,212,1502778086.0,0,0.0137915,38.88383939170367,0.2000018608245277,1.08445427819332
3684354,23.4,0.0555334912,0.1241766613,3.1008653338,0.2409341987,3,1491467943.0,9,0.236814,5.639613844595461,1.230127895032637,3.048001152310965
3560920,21.0,0.1677084622,0.3750075218,21.8081015592,0.2846315717,25,1491468834.0,7,0.0818263,34.88932401133287,1.065821476216963,2.083446802029247
3275974,26.5,0.0133215567,0.0297879063,6.2111060298,0.4221501369,7,1491469869.0,7,0.0218128,2.196942294237011,1.02057297449709,1.548202903196807
3557529,25.1,0.0253837029,0.0567596853,15.1046403488,0.1542675561,5,1491468868.0,9,0.0703475,15.68874073541279,0.7663581580440367,1.436894505006826
3397141,17.5,0.8405334021,1.8794898244,19.6703657721,0.2584726623,50,1498198709.0,0,0.196327,23.49789816466561,1.024775174490574,4.351517587170752
3008362,20.3,0.2315021222,0.5176544822,19.8486346,0.4835802625,30,1491470286.0,0,0.122189,37.36069360524818,1.016350997198721,1.718742012187178
3608667,26.9,0.0110803882,0.0247765013,8.1111958746,0.190274174,5,1491468540.0,6,0.0122711,10.39816784428386,0.6583108487513648,1.210530328488048
3666427,19.9,0.2783267681,0.6223575734,14.1802526442,0.3955688058,26,1491468120.0,2,0.332641,24.71458942324052,1.296238905338513,3.241888375069736
3076547,20.3,0.2315021222,0.5176544822,10.1413496325,0.1904010014,24,1491470203.0,0,0.190346,16.07365606856018,1.119605212140411,3.017208708922654
3767009,23.1,0.063760979,0.1425738833,8.9398179745,0.0640030468,12,1501568299.0,4,0.0538937,13.78959055122393,0.9813327106775924,1.410876911801401
3117426,20.1,0.2538370294,0.5675968529,18.5574169046,0.1833377352,42,1488953882.0,0,0.0526347,31.76076418444354,0.9958506914055766,1.323361139268381
2479345,19.3,0.3669061375,0.8204270649,14.4066611825,0.1358069308,23,1491470337.0,0,0.132537,19.82219511515017,0.8421398791207232,1.843414853852546
3398649,23.0,0.0667659413,0.1492931834,9.3770797824,0.1371455568,8,1491469490.0,6,0.0425389,11.50708648710864,0.7218854061287144,1.435773697945911
3289177,22.2,0.096506147,0.2157943048,15.3266824047,0.0670067118,10,1491469834.0,8,0.0396553,4.460568187519002,0.8657721358309124,4.32599231124228
3742061,27.1,0.0101054342,0.0225964377,3.7345051195,0.3058387907,7,1491467315.0,6,0.00476571,6.864233806333096,0.9369303452520766,1.695575361339926
3560057,26.2,0.0152951935,0.0342010925,7.8761398673,0.0802878035,5,1491468843.0,7,0.0374066,13.93227736665582,0.954693526765058,1.203815070312745
3547771,26.0,0.0167708462,0.0375007522,7.8345441218,0.2453869588,10,1491468988.0,7,0.0177696,5.49663808196154,0.7297418596229227,1.089061084287952
3412932,23.2,0.0608912622,0.1361570015,13.2037837591,0.0227829846,24,1491469401.0,7,0.000501454,5.271825436023065,0.8050706744617788,2.613042951623369
3655558,23.3,0.058150704,0.130028927,8.0396189826,0.1139750047,6,1491468186.0,8,0.0771494,10.1016196501955,0.7896970257126138,1.257952551944833
3408650,26.6,0.0127219879,0.0284472297,9.0025617982,0.2797334414,11,1491470430.0,6,0.00780003,6.887124889254247,0.7130802344262586,1.074649803784275
3545552,28.1,0.0063760979,0.0142573883,3.5161066912,0.134382872,17,1491469012.0,4,0.000625603,0.88274263081733,0.8608480971010326,1.260075904743326
3446242,21.6,0.1272198785,0.2844722965,13.7923685112,0.2787862781,31,1491469282.0,0,0.0705898,4.779855778890266,1.019176637705315,2.485868510332405
3723829,23.4,0.0555334912,0.1241766613,18.7801691406,0.3985094576,10,1491467574.0,6,0.0305581,14.80055727225129,0.8928809654002785,1.288473147316188
3024696,20.5,0.2111324448,0.4721064988,8.8255468558,0.2975998079,12,1491470239.0,1,0.151998,6.610113513373676,1.152795869989127,3.324642311572924
3341510,27.2,0.0096506147,0.0215794305,6.3629908903,0.2128956018,6,1491469690.0,6,0.0123872,11.78246494496256,0.9976691691492442,1.175526255055648
3002856,20.0,0.2658,0.5943468684,27.6845869484,0.3134333243,25,1491470305.0,0,0.0254032,9.555632639332142,0.6661955487871652,3.186037684824695
3747315,26.9,0.0110803882,0.0247765013,22.8246286413,0.4729642584,5,1491467246.0,7,0.00602602,10.27694002800109,0.5893665944383424,1.093896566610185
3694462,25.8,0.0183888672,0.0411187571,4.8238986328,0.4017865719,13,1491467875.0,6,0.00120536,0.6544971567741348,0.887767715737998,1.844104467051184
2359170,20.0,0.2658,0.5943468684,20.4416442907,0.2831772519,24,1491470573.0,1,0.035022,11.909113937221,0.8257111243622218,2.264226075987885
3766077,23.7,0.0483676488,0.1081533507,8.8246855688,0.2450914045,5,1491466883.0,7,0.0321948,16.60852784926888,0.8265405671210545,1.136846552759426
3406027,26.2,0.0152951935,0.0342010925,14.2757217591,0.2819209406,6,1491469439.0,7,0.000781806,13.09877310352923,0.8585176103013422,1.163200041013781
3747314,21.1,0.160160338,0.358129403,14.2018842392,0.0884954355,22,1502345984.0,5,0.0479888,10.03823223286062,0.914888746171451,3.956077446545955
3591642,21.5,0.1332155667,0.2978790628,15.2200852959,0.2583258606,11,1491468702.0,2,0.243116,25.22609662467524,0.6385581576506781,1.269188761090904
3767264,27.3,0.0092162655,0.0206081961,14.2037879613,0.3955239452,8,1491466833.0,5,0.0015645,8.837241228678314,0.6334478634386991,1.278889439731273
3774725,23.733,0.0476381598,0.1065221636,5.5967229603,0.2056984758,8,1500963479.0,7,0.0655861,4.961315927342147,0.7883703769460697,1.330641207379987
3781651,25.187,0.024386809,0.0545305626,11.0224204287,0.3351057689,2,1506581357.0,6,0.0240122,18.67301195226717,0.5749328863057288,1.131190023401711
3609751,25.2,0.0242412481,0.0542050786,12.7515455398,0.2498034128,4,1491468527.0,7,0.0321691,13.55194680445441,1.029418991398042,2.191880489568399
3694987,19.7,0.3051792326,0.6824015094,36.2337489752,0.4526496158,26,1491467867.0,0,0.0290384,6.573977577559166,0.5648112229220982,3.575723014066158
3305002,20.7,0.1925550782,0.4305662442,22.8694652399,0.1153682598,32,1491469785.0,0,0.00371747,7.275321873355841,0.695186609568958,4.280968483411752
3715693,23.8,0.046190746,0.1032856481,11.0558162045,0.1058575134,6,1491467668.0,7,0.08423,14.27811093606371,0.9354582194365572,1.673996961687767
3588846,20.6,0.2016299194,0.4508582062,11.7969364571,0.4094979993,14,1491468715.0,6,0.283048,22.42852239451877,1.229428983864677,3.535430495030137
3601455,24.1,0.040230458,0.0899580388,7.7856494289,0.1846134381,6,1491468627.0,8,0.184323,14.22409484348152,1.174902969392738,2.322218225737458
3566465,23.0,0.0667659413,0.1492931834,13.9552133512,0.2273340573,10,1491468807.0,8,0.0653132,22.48579280760926,0.9211261039772072,1.09440660141355
3560817,22.6,0.0802703167,0.1794898848,8.5901263264,0.1393555719,23,1491468837.0,4,0.0268535,12.49489297082722,0.934499558620568,2.079675072705097
3600242,19.9,0.2783267681,0.6223575734,39.6148190109,0.484998941,19,1491468642.0,2,0.0298515,53.62974053734999,0.444784135754576,1.390563932602273
3550301,19.7,0.3051792326,0.6824015094,2.8123389285,0.4738002953,29,1493792300.0,0,0.315901,7.150615970654473,1.274141787440237,2.718147925660739
2467352,21.3,0.1460679643,0.3266178974,17.1099813867,0.4217018919,38,1491470366.0,0,0.159331,23.89932941585244,0.6350390868895355,1.262363600003135
2299582,18.0,0.6676594135,1.4929318344,14.1472529164,0.3513336624,51,1504419636.0,0,0.125466,25.84253227599533,0.6894289902996792,1.891638961942701
3772757,26.312,0.0145262989,0.0324817918,8.8136899762,0.4877344047,4,1491466747.0,7,0.0103037,6.840691862941576,0.7862234413438365,1.525468798269049
3402248,21.4,0.1394938229,0.3119176705,9.2065062953,0.3233422239,20,1491469465.0,0,0.28418,17.33577959271873,1.192253844401332,1.619053905874532
3619321,21.4,0.1394938229,0.3119176705,20.3660134505,0.2888251111,11,1491468470.0,8,0.115219,34.32954398821524,0.6893904733450439,1.507022557867752
2085236,18.6,0.5064714588,1.1325046106,16.0088706989,0.249707204,78,1491470922.0,0,0.00118835,12.80492879466548,0.8499770130515989,1.617976121298759
3274305,25.3,0.0231502122,0.0517654482,3.1308446205,0.0495805384,11,1491469875.0,7,0.0409764,2.744455464803272,1.033228320533814,1.600530491889687
3306214,22.0,0.1058168859,0.2366137501,13.1465972616,0.0742202619,19,1491469782.0,0,0.0707555,8.70796918416139,0.6575269721394015,1.60460371866622
2481918,18.1,0.6376097899,1.4257388333,27.3429025829,0.471016232,25,1491470326.0,0,0.274009,21.15619118230637,0.4380485072533446,4.605234063996949
3315651,25.8,0.0183888672,0.0411187571,6.2235752669,0.0300450495,6,1491469750.0,8,0.0104103,5.194771535813162,0.8499254647853488,1.313539290818538
3512346,22.0,0.1058168859,0.2366137501,13.3132023883,0.4135543721,11,1491469085.0,7,0.1105,25.49686007933858,1.055101342250039,1.538291369967695
2022771,16.8,1.1602590821,2.5944181791,13.6445831464,0.2823406272,386,1491977664.0,0,0.0627723,11.40093111251454,0.7504894013186879,2.402958154231581
3743742,18.2,0.6089126221,1.3615700154,26.2204873712,0.4345416026,35,1491467298.0,3,0.270511,28.38897396630055,0.6365572407020527,3.695729050109403
3014110,21.3,0.1460679643,0.3266178974,20.0437974815,0.0703304295,26,1491470263.0,0,0.0203437,23.15410035710394,0.4816480677135573,1.814358090143427
2465617,21.4,0.1394938229,0.3119176705,6.5715412795,0.0328423808,22,1491470371.0,0,0.0321026,9.111115273964812,0.9566387158543652,1.527480742003593
3655761,27.4,0.0088014652,0.0196806745,5.6907593953,0.0977609349,5,1491468178.0,6,0.0110091,4.856543021520674,0.7634999531783576,1.050666196600344
